constraint_id,s,p,o,cdate,cuser,ddate,duser,history_file,match_status
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q12354247,wdt:P1196,wd:Q9687,2017-02-10T14:58:21Z,Bencemac,2017-10-07T19:26:06Z,KrBot,20250501-triple-pages-meta-history9-p13563150p13653637.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q12357127,wdt:P1196,wd:Q9687,2018-06-23T13:46:37Z,Bencemac,2018-06-23T13:46:50Z,Bencemac,20250501-triple-pages-meta-history9-p13563150p13653637.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q12784836,wdt:P1196,wd:Q9687,2018-01-15T10:42:44Z,Sporti,2018-01-16T08:05:42Z,KrBot,20250501-triple-pages-meta-history10-p14134461p14272008.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q14726386,wdt:P1196,wd:Q9687,2017-09-07T05:22:14Z,Jmax,2017-10-07T19:26:03Z,KrBot,20250501-triple-pages-meta-history11-p16368489p16401287.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q15304273,wdt:P1196,wd:Q9687,,,,,,not_found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q15909134,wdt:P1196,wd:Q9687,2015-11-21T21:25:45Z,CEM-air,2016-09-25T14:50:25Z,Jura1,20250501-triple-pages-meta-history11-p17494947p17555187.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q18147901,wdt:P1196,wd:Q9687,2014-09-29T07:36:35Z,Pyb,2016-09-25T14:50:59Z,Jura1,20250501-triple-pages-meta-history12-p19634044p19682499.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q18818073,wdt:P1196,wd:Q9687,2017-06-17T08:52:01Z,Rashinseita,2017-10-07T19:25:57Z,KrBot,20250501-triple-pages-meta-history13-p20356337p20462541.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q18818933,wdt:P1196,wd:Q9687,2015-01-20T12:47:01Z,Pyb,2016-09-25T14:51:48Z,Jura1,20250501-triple-pages-meta-history13-p20356337p20462541.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q19301366,wdt:P1196,wd:Q9687,2016-04-27T18:35:07Z,A ver,2016-09-25T14:52:05Z,Jura1,20250501-triple-pages-meta-history13-p20839118p20912678.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q19360835,wdt:P1196,wd:Q9687,,,,,,not_found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q19630421,wdt:P1196,wd:Q9687,2017-08-22T20:21:34Z,Aroche,2017-10-07T19:25:55Z,KrBot,20250501-triple-pages-meta-history13-p21228553p21292969.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q20016277,wdt:P1196,wd:Q9687,2018-05-29T13:11:07Z,&beer&love,2018-05-29T16:06:20Z,KrBot,20250501-triple-pages-meta-history13-p21631107p21703079.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q20155596,wdt:P1196,wd:Q9687,2015-06-18T16:03:10Z,Pyb,2016-09-25T14:52:23Z,Jura1,20250501-triple-pages-meta-history13-p21770648p21870224.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q20155600,wdt:P1196,wd:Q9687,2015-06-18T16:04:40Z,Pyb,2016-09-25T14:52:40Z,Jura1,20250501-triple-pages-meta-history13-p21770648p21870224.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q20871328,wdt:P1196,wd:Q9687,,,,,,not_found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q20891745,wdt:P1196,wd:Q9687,,,,,,not_found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q21684758,wdt:P1196,wd:Q9687,2015-12-17T20:20:44Z,Aeroid,2016-09-25T14:53:45Z,Jura1,20250501-triple-pages-meta-history14-p23691701p23745339.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q21684759,wdt:P1196,wd:Q9687,2015-12-17T20:20:07Z,Aeroid,2016-09-25T14:53:59Z,Jura1,20250501-triple-pages-meta-history14-p23691701p23745339.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q21994609,wdt:P1196,wd:Q9687,2016-01-08T03:39:08Z,Coyau,2016-09-25T14:54:28Z,Jura1,20250501-triple-pages-meta-history14-p24026456p24072926.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q22248720,wdt:P1196,wd:Q9687,2016-04-04T09:15:46Z,Cardabela48,2016-09-25T14:54:54Z,Jura1,20250501-triple-pages-meta-history14-p24266227p24308946.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q24961118,wdt:P1196,wd:Q9687,2018-05-29T18:02:24Z,&beer&love,2018-05-29T20:54:54Z,KrBot,20250501-triple-pages-meta-history15-p26914461p26993998.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q25840395,wdt:P1196,wd:Q9687,,,,,,not_found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q26853766,wdt:P1196,wd:Q9687,,,,,,not_found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q27235434,wdt:P1196,wd:Q9687,2016-10-13T07:10:11Z,Nikosguard,2017-10-07T19:25:40Z,KrBot,20250501-triple-pages-meta-history16-p29021991p29073781.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q27493744,wdt:P1196,wd:Q9687,2016-10-21T13:11:46Z,Valentina.Anitnelav,2016-10-28T16:01:54Z,Valentina.Anitnelav,20250501-triple-pages-meta-history16-p29187662p29228798.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q28920302,wdt:P1196,wd:Q9687,2017-09-11T07:56:18Z,Anno16,2017-10-07T19:25:37Z,KrBot,20250501-triple-pages-meta-history17-p30559238p30614704.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q29504171,wdt:P1196,wd:Q9687,2017-04-26T14:00:24Z,Smallison,2017-10-07T19:25:29Z,KrBot,20250501-triple-pages-meta-history17-p31108166p31168998.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q29505347,wdt:P1196,wd:Q9687,2017-04-26T14:12:41Z,Smallison,2017-10-07T19:25:27Z,KrBot,20250501-triple-pages-meta-history17-p31108166p31168998.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q29562096,wdt:P1196,wd:Q9687,2017-04-24T06:57:38Z,Jonathan Groß,2017-10-07T19:25:24Z,KrBot,20250501-triple-pages-meta-history17-p31168999p31227026.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q29860308,wdt:P1196,wd:Q9687,2017-05-09T08:37:13Z,Harry Canyon,2017-10-07T19:25:18Z,KrBot,20250501-triple-pages-meta-history17-p31469801p31526442.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q33120364,wdt:P1196,wd:Q9687,2017-07-19T16:20:48Z,Bossanoven,2017-10-07T19:25:14Z,KrBot,20250501-triple-pages-meta-history18-p34523487p34612740.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q39610839,wdt:P1196,wd:Q9687,2017-09-13T10:06:07Z,Rakás,2017-10-07T19:25:06Z,KrBot,20250501-triple-pages-meta-history20-p40938179p40966939.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q46089713,wdt:P1196,wd:Q9687,2017-12-19T10:07:07Z,Pyb,2017-12-19T19:37:47Z,KrBot,20250501-triple-pages-meta-history21-p47219908p47288850.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q47515104,wdt:P1196,wd:Q9687,2018-01-29T12:31:11Z,Pyb,2018-01-29T18:38:08Z,KrBot,20250501-triple-pages-meta-history21-p48501879p48558294.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q51827254,wdt:P1196,wd:Q9687,2018-05-13T11:59:22Z,Atomiste,2018-05-13T15:47:53Z,KrBot,20250501-triple-pages-meta-history22-p52716256p52783778.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q2295429,wdt:P1196,wd:Q10806,2018-01-27T17:41:45Z,37.201.181.45,2018-06-29T15:18:33Z,Infovarius,20250501-triple-pages-meta-history4-p2216842p2241043.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q465447,wdt:P1196,wd:Q11085,2018-05-15T11:22:53Z,Madalberta,2018-06-20T14:44:01Z,Infovarius,20250501-triple-pages-meta-history1-p432698p438996.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q5486585,wdt:P1196,wd:Q11085,2015-06-20T03:30:40Z,Blademasterx,2018-06-20T14:44:23Z,Infovarius,20250501-triple-pages-meta-history6-p5235308p5266457.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q19646809,wdt:P1196,wd:Q11244,2017-10-16T18:01:50Z,Pigsonthewing,2017-10-17T08:51:46Z,Delirium,20250501-triple-pages-meta-history13-p21228553p21292969.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1378325,wdt:P1196,wd:Q11582,2018-02-08T02:06:17Z,2806:109F:1:F685:473:AABB:E931:57C2,2018-02-09T23:04:10Z,NicoScribe,20250501-triple-pages-meta-history3-p1314611p1331044.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q440,wdt:P1196,wd:Q12078,2017-03-25T21:01:13Z,200.86.70.118,2017-03-25T21:28:15Z,YMS,20250501-triple-pages-meta-history1-p462p703.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q19837,wdt:P1196,wd:Q12078,2016-01-01T13:42:18Z,24.251.24.100,2016-01-01T14:02:59Z,HakanIST,20250501-triple-pages-meta-history1-p21443p25361.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q93678,wdt:P1196,wd:Q12078,2017-11-04T01:59:10Z,187.206.143.19,2017-11-04T14:37:09Z,KrBot,20250501-triple-pages-meta-history1-p94978p103147.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q134982,wdt:P1196,wd:Q12078,2017-03-21T13:26:00Z,190.210.199.81,2017-08-23T17:01:45Z,KrBot,20250501-triple-pages-meta-history1-p135010p141041.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q138690,wdt:P1196,wd:Q12078,2017-06-06T03:38:06Z,186.125.71.86,2017-08-23T17:01:42Z,KrBot,20250501-triple-pages-meta-history1-p135010p141041.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q234539,wdt:P1196,wd:Q12078,2017-03-16T10:29:44Z,81.35.137.161,2017-08-23T17:00:32Z,KrBot,20250501-triple-pages-meta-history1-p227323p231113.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q253192,wdt:P1196,wd:Q12078,2016-12-08T13:03:49Z,95.131.169.238,2017-08-23T17:00:22Z,KrBot,20250501-triple-pages-meta-history1-p241699p250104.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q317122,wdt:P1196,wd:Q12078,2017-11-21T17:38:59Z,45.4.200.13,2017-11-21T18:08:23Z,YMS,20250501-triple-pages-meta-history1-p303901p307584.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q344655,wdt:P1196,wd:Q12078,2018-02-15T01:24:46Z,2600:8800:3981:7A80:7134:CC3D:CCF1:A9CC,2018-02-19T14:41:38Z,KrBot,20250501-triple-pages-meta-history1-p323602p335641.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q376062,wdt:P1196,wd:Q12078,2017-04-23T22:39:32Z,189.216.107.170,2017-08-23T16:59:24Z,KrBot,20250501-triple-pages-meta-history1-p352664p360806.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q435686,wdt:P1196,wd:Q12078,2017-09-02T17:53:27Z,181.198.244.105,2017-09-02T18:06:53Z,KrBot,20250501-triple-pages-meta-history1-p406776p415528.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q440102,wdt:P1196,wd:Q12078,2016-12-16T22:21:41Z,Zumalabe,2017-08-23T16:59:14Z,KrBot,20250501-triple-pages-meta-history1-p406776p415528.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q454238,wdt:P1196,wd:Q12078,2018-02-23T22:46:41Z,2600:8800:3981:7A80:194E:E87A:2510:F53C,2018-02-26T12:23:23Z,KrBot,20250501-triple-pages-meta-history1-p425621p432697.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q463497,wdt:P1196,wd:Q12078,2017-01-21T20:04:25Z,2600:8800:3080:2C50:98F:B05A:C28A:37A9,2017-01-22T10:20:51Z,YMS,20250501-triple-pages-meta-history1-p432698p438996.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q526468,wdt:P1196,wd:Q12078,2017-05-14T00:02:55Z,88.12.119.194,2017-08-23T16:58:25Z,KrBot,20250501-triple-pages-meta-history2-p488074p497567.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q712565,wdt:P1196,wd:Q12078,2016-10-22T12:49:35Z,2.136.30.1,2016-10-22T13:10:39Z,Helgi-S,20250501-triple-pages-meta-history2-p665121p672176.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q927120,wdt:P1196,wd:Q12078,2017-12-19T22:18:31Z,Ctruongngoc,2017-12-19T22:25:04Z,KrBot,20250501-triple-pages-meta-history2-p873866p885863.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q930853,wdt:P1196,wd:Q12078,2017-04-24T03:21:30Z,167.57.147.117,2017-08-23T16:55:44Z,KrBot,20250501-triple-pages-meta-history2-p873866p885863.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1395866,wdt:P1196,wd:Q12078,2017-03-07T13:30:35Z,190.164.104.16,2017-04-17T20:34:15Z,190.3.154.238,20250501-triple-pages-meta-history3-p1331045p1352860.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1395866,wdt:P1196,wd:Q12078,2017-04-18T02:39:31Z,HaeB,2017-08-23T16:54:19Z,KrBot,20250501-triple-pages-meta-history3-p1331045p1352860.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1530172,wdt:P1196,wd:Q12078,2018-02-24T21:56:02Z,Finoskov,2018-02-26T12:23:11Z,KrBot,20250501-triple-pages-meta-history3-p1461869p1485867.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1769878,wdt:P1196,wd:Q12078,2015-08-21T12:20:43Z,Jmax,2017-08-23T16:53:44Z,KrBot,20250501-triple-pages-meta-history3-p1698065p1719376.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1783666,wdt:P1196,wd:Q12078,2016-10-05T05:06:21Z,Florentyna,2017-08-23T16:53:39Z,KrBot,20250501-triple-pages-meta-history3-p1698065p1719376.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q2628098,wdt:P1196,wd:Q12078,2015-08-26T09:38:09Z,Jmax,2017-08-23T16:52:11Z,KrBot,20250501-triple-pages-meta-history4-p2520377p2538164.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q2837916,wdt:P1196,wd:Q12078,2017-01-11T06:32:47Z,2600:8800:3080:8370:194E:E87A:2510:F53C,2017-08-23T16:51:17Z,KrBot,20250501-triple-pages-meta-history4-p2708796p2731498.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q2837916,wdt:P1196,wd:Q12078,2018-10-18T02:38:58Z,2600:8800:3981:78A0:307F:406A:BF23:3CC4,2018-11-27T06:22:32Z,KrBot,20250501-triple-pages-meta-history4-p2708796p2731498.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q2837916,wdt:P1196,wd:Q12078,2019-05-11T07:28:38Z,2600:8800:3980:2550:A857:67F9:F9AD:D6CF,2019-05-12T05:55:10Z,KrBot,20250501-triple-pages-meta-history4-p2708796p2731498.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q2898000,wdt:P1196,wd:Q12078,2016-11-20T14:04:45Z,Verbex,2017-08-23T16:50:25Z,KrBot,20250501-triple-pages-meta-history4-p2759873p2786852.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q3089747,wdt:P1196,wd:Q12078,2016-11-09T22:36:33Z,88.5.153.242,2017-08-23T16:49:03Z,KrBot,20250501-triple-pages-meta-history4-p2948682p2970906.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q3089747,wdt:P1196,wd:Q12078,2018-09-25T11:45:14Z,213.0.87.134,2018-09-25T11:51:50Z,Okkn,20250501-triple-pages-meta-history4-p2948682p2970906.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q3132851,wdt:P1196,wd:Q12078,2015-08-24T02:48:58Z,Jmax,2017-08-23T16:47:54Z,KrBot,20250501-triple-pages-meta-history4-p2970907p2995973.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q3177152,wdt:P1196,wd:Q12078,2016-10-21T14:07:01Z,ΔώραΣτρουμπούκη,2017-08-23T16:47:01Z,KrBot,20250501-triple-pages-meta-history4-p3022116p3040098.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q3269109,wdt:P1196,wd:Q12078,2017-03-21T22:45:54Z,Migrant,2017-08-23T16:46:14Z,KrBot,20250501-triple-pages-meta-history5-p3098447p3126589.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q3302229,wdt:P1196,wd:Q12078,2017-03-22T07:09:27Z,Pyb,2017-03-22T07:09:41Z,Pyb,20250501-triple-pages-meta-history5-p3148974p3173230.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q3302600,wdt:P1196,wd:Q12078,2017-12-29T14:36:32Z,201.208.218.168,2017-12-29T20:41:52Z,KrBot,20250501-triple-pages-meta-history5-p3148974p3173230.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q3347367,wdt:P1196,wd:Q12078,2017-06-12T13:31:52Z,Nykainza3,2017-07-29T07:04:46Z,Rudy Prietno,20250501-triple-pages-meta-history5-p3173231p3201172.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q3369161,wdt:P1196,wd:Q12078,2016-09-29T00:32:58Z,186.107.34.218,2017-08-23T16:44:25Z,KrBot,20250501-triple-pages-meta-history5-p3201173p3226095.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q3455949,wdt:P1196,wd:Q12078,2017-06-19T09:37:15Z,132.167.204.47,2017-08-23T16:43:20Z,KrBot,20250501-triple-pages-meta-history5-p3284437p3311285.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q3473980,wdt:P1196,wd:Q12078,2016-12-22T19:28:58Z,Xeidkarate,2017-08-23T16:43:08Z,KrBot,20250501-triple-pages-meta-history5-p3284437p3311285.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q3819383,wdt:P1196,wd:Q12078,2016-12-06T00:55:45Z,Tingus,2017-08-23T04:41:39Z,KrBot,20250501-triple-pages-meta-history5-p3632086p3661721.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q3890688,wdt:P1196,wd:Q12078,2017-06-07T05:07:22Z,190.107.226.243,2017-06-07T06:35:04Z,HakanIST,20250501-triple-pages-meta-history5-p3690357p3725633.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q5394121,wdt:P1196,wd:Q12078,2017-01-07T01:05:15Z,146.158.201.235,2017-08-23T04:39:54Z,KrBot,20250501-triple-pages-meta-history6-p5131147p5162822.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q5483640,wdt:P1196,wd:Q12078,2017-10-05T12:42:16Z,190.104.220.52,2017-10-05T15:40:48Z,KrBot,20250501-triple-pages-meta-history6-p5235308p5266457.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q5850650,wdt:P1196,wd:Q12078,2017-11-09T04:10:06Z,190.10.101.116,2017-11-09T06:36:15Z,KrBot,20250501-triple-pages-meta-history6-p5588343p5633001.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q5906088,wdt:P1196,wd:Q12078,2017-02-26T13:05:43Z,80.231.171.215,2017-08-23T04:39:26Z,KrBot,20250501-triple-pages-meta-history6-p5633002p5678277.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q12884253,wdt:P1196,wd:Q12078,2017-09-22T16:29:22Z,AntonyFragakis,2017-09-22T17:50:23Z,KrBot,20250501-triple-pages-meta-history10-p14272009p14478032.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q16633040,wdt:P1196,wd:Q12078,2017-05-26T08:04:38Z,Csurla,2017-08-23T04:35:59Z,KrBot,20250501-triple-pages-meta-history12-p18195160p18258268.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q20749010,wdt:P1196,wd:Q12078,2016-03-02T12:08:56Z,Harry Canyon,2017-08-23T04:35:01Z,KrBot,20250501-triple-pages-meta-history13-p22494533p22542038.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q21997098,wdt:P1196,wd:Q12078,,,,,,not_found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q28032212,wdt:P1196,wd:Q12078,2016-12-18T17:38:29Z,Pyb,2017-08-23T04:34:09Z,KrBot,20250501-triple-pages-meta-history17-p29722355p29765454.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q28799418,wdt:P1196,wd:Q12078,2017-02-18T18:42:20Z,Pyb,2017-02-18T18:44:15Z,Pyb,20250501-triple-pages-meta-history17-p30456913p30501928.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q183074,wdt:P1196,wd:Q12090,2018-02-21T03:52:43Z,200.94.228.18,2018-02-21T03:53:49Z,Dexbot,20250501-triple-pages-meta-history1-p181041p184027.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q438507,wdt:P1196,wd:Q12125,2017-11-08T11:11:52Z,80.37.101.198,2017-11-08T11:29:46Z,Asqueladd,20250501-triple-pages-meta-history1-p406776p415528.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q27684,wdt:P1196,wd:Q12136,2018-02-05T11:59:44Z,Salgo60,2018-02-07T22:33:27Z,KrBot,20250501-triple-pages-meta-history1-p30872p34666.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q86404,wdt:P1196,wd:Q12136,2018-03-28T10:57:40Z,Nortix08,2018-03-28T12:09:18Z,KrBot,20250501-triple-pages-meta-history1-p86777p94977.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q106391,wdt:P1196,wd:Q12136,2015-09-25T09:54:24Z,Harry Canyon,2015-09-25T10:01:42Z,Galaktos,20250501-triple-pages-meta-history1-p108340p113594.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q188783,wdt:P1196,wd:Q12136,2017-05-22T10:30:47Z,81.218.117.151,2017-05-22T10:59:20Z,Strakhov,20250501-triple-pages-meta-history1-p186806p188601.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q241382,wdt:P1196,wd:Q12136,2015-06-18T09:55:52Z,Infovarius,2017-10-08T03:01:01Z,KrBot,20250501-triple-pages-meta-history1-p231114p235536.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q313216,wdt:P1196,wd:Q12136,2017-08-07T13:27:49Z,Geogast,2017-08-07T13:28:25Z,Geogast,20250501-triple-pages-meta-history1-p301070p303900.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q313216,wdt:P1196,wd:Q12136,2021-10-28T23:44:11Z,Sinequonen,2021-10-28T23:44:49Z,Sinequonen,20250501-triple-pages-meta-history1-p301070p303900.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q466386,wdt:P1196,wd:Q12136,2016-05-06T05:55:40Z,Gkml,2017-10-08T03:00:57Z,KrBot,20250501-triple-pages-meta-history1-p438997p441397.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q957348,wdt:P1196,wd:Q12136,2014-07-24T15:51:39Z,Epolk,2017-10-08T03:00:51Z,KrBot,20250501-triple-pages-meta-history2-p896407p907516.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1036578,wdt:P1196,wd:Q12136,2018-02-20T09:23:19Z,Salgo60,2018-02-20T09:23:49Z,Salgo60,20250501-triple-pages-meta-history2-p980569p997192.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1819766,wdt:P1196,wd:Q12136,2018-02-06T07:58:54Z,Marcus Cyron,2018-02-07T22:33:07Z,KrBot,20250501-triple-pages-meta-history3-p1744040p1770882.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q3384145,wdt:P1196,wd:Q12136,2017-04-09T07:43:12Z,Pathé1974,2017-10-08T03:00:32Z,KrBot,20250501-triple-pages-meta-history5-p3201173p3226095.csv,found
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q3384145,wdt:P1196,wd:Q12136,2018-01-03T10:25:22Z,90.102.111.81,2018-01-05T06:40:00Z,KrBot,20250501-triple-pages-meta-history5-p3201173p3226095.csv,found
