constraint_id,s,p,o
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q5782052,wdt:P1196,wd:Q12192
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q21280571,wdt:P1196,wd:Q12192
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q203906,wdt:P1196,wd:Q12198
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q440,wdt:P1196,wd:Q12199
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q15869,wdt:P1196,wd:Q12199
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q28975,wdt:P1196,wd:Q12199
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q84217,wdt:P1196,wd:Q12199
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q84217,wdt:P1196,wd:Q12199
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q102527,wdt:P1196,wd:Q12199
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q152534,wdt:P1196,wd:Q12199
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q183074,wdt:P1196,wd:Q12199
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q184212,wdt:P1196,wd:Q12199
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q234491,wdt:P1196,wd:Q12199
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q110374,wdt:P1196,wd:Q12202
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q188342,wdt:P1196,wd:Q12202
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q18002257,wdt:P1196,wd:Q12202
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q29382722,wdt:P1196,wd:Q12202
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q82083,wdt:P1196,wd:Q12204
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q528534,wdt:P1196,wd:Q12204
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q966051,wdt:P1196,wd:Q12204
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q3082494,wdt:P1196,wd:Q12204
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q16494573,wdt:P1196,wd:Q12204
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q5645998,wdt:P1196,wd:Q12206
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q4382416,wdt:P1196,wd:Q12214
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q3379335,wdt:P1196,wd:Q12796
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q22266325,wdt:P1196,wd:Q12796
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q50529038,wdt:P1196,wd:Q16392
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q6805151,wdt:P1196,wd:Q24518
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q153670,wdt:P1196,wd:Q25272
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q191423,wdt:P1196,wd:Q29496
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1350541,wdt:P1196,wd:Q29496
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q2831279,wdt:P1196,wd:Q29496
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q4019916,wdt:P1196,wd:Q29496
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q5550283,wdt:P1196,wd:Q29496
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q26267872,wdt:P1196,wd:Q29496
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q2707333,wdt:P1196,wd:Q32557
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q20739486,wdt:P1196,wd:Q34577
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q472054,wdt:P1196,wd:Q35798
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q203906,wdt:P1196,wd:Q35805
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q27661803,wdt:P1196,wd:Q36956
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q238557,wdt:P1196,wd:Q40157
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q625089,wdt:P1196,wd:Q40357
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q76433,wdt:P1196,wd:Q40878
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q203715,wdt:P1196,wd:Q41083
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q183074,wdt:P1196,wd:Q42005
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q183074,wdt:P1196,wd:Q44512
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q47154,wdt:P1196,wd:Q47092
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q163644,wdt:P1196,wd:Q47092
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q183074,wdt:P1196,wd:Q47092
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q366883,wdt:P1196,wd:Q47092
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q4877250,wdt:P1196,wd:Q47092
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q107656,wdt:P1196,wd:Q47912
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q200661,wdt:P1196,wd:Q47912
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q441003,wdt:P1196,wd:Q47912
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q512024,wdt:P1196,wd:Q47912
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q959193,wdt:P1196,wd:Q47912
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1298389,wdt:P1196,wd:Q47912
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1320382,wdt:P1196,wd:Q47912
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1347777,wdt:P1196,wd:Q47912
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q2600470,wdt:P1196,wd:Q47912
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q3357274,wdt:P1196,wd:Q47912
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q5952275,wdt:P1196,wd:Q47912
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q6188392,wdt:P1196,wd:Q47912
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q27921875,wdt:P1196,wd:Q47912
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q188875,wdt:P1196,wd:Q49740
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q17444103,wdt:P1196,wd:Q51993
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q170726,wdt:P1196,wd:Q55998
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q5992428,wdt:P1196,wd:Q61509
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q124993,wdt:P1196,wd:Q68833
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q91,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q440,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q440,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q17141,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q25105,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q25310,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q28495,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q31706,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q47102,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q76257,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q76440,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q78005,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q78658,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q90332,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q93745,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q98590,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q106064,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q106064,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q112128,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q112128,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q112217,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q122290,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q122290,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q123802,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q123802,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q126644,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q130501,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q133877,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q133877,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q135645,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q135645,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q138487,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q138487,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q142387,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q142387,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q152325,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q152325,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q153545,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q156916,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q156916,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q157068,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q157131,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q157280,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q159416,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q165602,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q168119,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q169329,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q172056,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q174971,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q182914,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q185476,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q192236,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q199633,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q200029,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q204975,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q207384,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q207682,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q229434,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q237533,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q243047,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q245198,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q247538,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q255618,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q262642,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q313117,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q313122,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q313535,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q313700,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q313997,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q314384,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q315031,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q315172,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q315842,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q317403,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q317824,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q317894,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q318222,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q318731,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q336901,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q365309,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q375010,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q434730,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q465026,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q739358,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q888406,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1033917,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1066628,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1066628,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1071677,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1071677,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1073082,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1073082,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1977444,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1978472,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q3370910,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q3528336,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q4213769,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q4715741,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q5394124,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q5520204,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q7423217,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q7429370,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q13423608,wdt:P1196,wd:Q81672
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q2627249,wdt:P1196,wd:Q83319
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q16658616,wdt:P1196,wd:Q83319
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q80048,wdt:P1196,wd:Q101896
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q195371,wdt:P1196,wd:Q104534
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q87664,wdt:P1196,wd:Q107013
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q16864,wdt:P1196,wd:Q114953
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q171128,wdt:P1196,wd:Q114953
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q317824,wdt:P1196,wd:Q114953
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q317824,wdt:P1196,wd:Q114953
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q2028401,wdt:P1196,wd:Q114953
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q254858,wdt:P1196,wd:Q118322
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q233999,wdt:P1196,wd:Q121041
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q436267,wdt:P1196,wd:Q127771
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q1345609,wdt:P1196,wd:Q128015
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q755,wdt:P1196,wd:Q128581
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q230491,wdt:P1196,wd:Q128581
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q264603,wdt:P1196,wd:Q128581
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q264603,wdt:P1196,wd:Q128581
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q2011958,wdt:P1196,wd:Q128581
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q3192264,wdt:P1196,wd:Q128581
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q6145704,wdt:P1196,wd:Q128581
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q6805151,wdt:P1196,wd:Q128581
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q6805151,wdt:P1196,wd:Q128581
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q12393056,wdt:P1196,wd:Q128581
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q238983,wdt:P1196,wd:Q129279
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q336630,wdt:P1196,wd:Q129279
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q28975,wdt:P1196,wd:Q131303
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q6805151,wdt:P1196,wd:Q131303
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q240109,wdt:P1196,wd:Q131311
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q131656,wdt:P1196,wd:Q131656
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q176819,wdt:P1196,wd:Q132196
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q440,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q440,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q440,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q440,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q440,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q440,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q440,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q440,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q16397,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q24405,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q27606,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q28495,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q28530,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q58063,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q58583,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q58758,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q58860,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q75866,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q75886,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q76543,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q76883,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q77078,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q78454,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q81892,wdt:P1196,wd:Q132821
wds:P1196-0B380D8D-FCE0-4DDF-BB14-F40DC95A0974,wd:Q84088,wdt:P1196,wd:Q132821
